shot_number,phase,total_points,gfile_exists_points,effective_converged_points,gfile_existence_rate_percent,effective_convergence_rate_percent,avg_error_percent
38981,ramp-up,3,0,0,0.0,0.0,
38981,ramp-down,2,1,1,50.0,50.0,1.133339193260519e-07
38983,ramp-up,4,0,0,0.0,0.0,
38983,ramp-down,2,1,1,50.0,50.0,3.2459966719679125e-08
38987,ramp-up,3,0,0,0.0,0.0,
38987,ramp-down,2,1,1,50.0,50.0,1.365962540520339e-07
38988,ramp-up,3,0,0,0.0,0.0,
38988,ramp-down,2,1,1,50.0,50.0,3.1117632147745095e-08
38995,ramp-up,2,0,0,0.0,0.0,
38995,ramp-down,2,1,1,50.0,50.0,9.777449717533648e-08
38996,ramp-up,2,1,1,50.0,50.0,7.51363999042761e-08
38996,ramp-down,1,0,0,0.0,0.0,
39014,ramp-up,5,0,0,0.0,0.0,
39014,ramp-down,4,2,2,50.0,50.0,2.64918985314972e-08
39017,ramp-up,5,3,3,60.0,60.0,5.8503281048178484e-08
39017,ramp-down,2,2,2,100.0,100.0,5.5200993071292216e-08
39018,ramp-up,5,1,1,20.0,20.0,7.77027876221992e-08
39018,ramp-down,3,3,3,100.0,100.0,5.967869120763078e-08
39020,ramp-up,5,0,0,0.0,0.0,
39020,ramp-down,4,0,0,0.0,0.0,
39021,ramp-up,6,0,0,0.0,0.0,
39021,ramp-down,4,3,3,75.0,75.0,4.444350462724325e-08
39022,ramp-up,6,0,0,0.0,0.0,
39022,ramp-down,4,1,1,25.0,25.0,7.960081632979285e-08
39023,ramp-up,5,0,0,0.0,0.0,
39023,ramp-down,4,3,3,75.0,75.0,1.003739732500986e-07
39024,ramp-up,4,0,0,0.0,0.0,
39024,ramp-down,4,2,2,50.0,50.0,6.555913466427261e-08
39026,ramp-up,5,4,4,80.0,80.0,5.4368890427288755e-08
39026,ramp-down,3,2,2,66.66666666666666,66.66666666666666,5.957940937268151e-08
39029,ramp-up,5,0,0,0.0,0.0,
39029,ramp-down,3,2,2,66.66666666666666,66.66666666666666,9.882161626009064e-09
39033,ramp-up,6,0,0,0.0,0.0,
39033,ramp-down,3,1,1,33.33333333333333,33.33333333333333,2.934506426077132e-08
39037,ramp-up,4,0,0,0.0,0.0,
39037,ramp-down,2,2,2,100.0,100.0,4.994540398859249e-08
39038,ramp-up,5,0,0,0.0,0.0,
39038,ramp-down,2,1,1,50.0,50.0,6.899753098611686e-10
39040,ramp-up,7,0,0,0.0,0.0,
39040,ramp-down,2,2,2,100.0,100.0,4.663134123441324e-08
39041,ramp-up,7,0,0,0.0,0.0,
39041,ramp-down,2,1,1,50.0,50.0,5.5275238818844267e-08
39042,ramp-up,6,0,0,0.0,0.0,
39042,ramp-down,3,0,0,0.0,0.0,
39043,ramp-up,5,0,0,0.0,0.0,
39043,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.0974485114995557e-07
39044,ramp-up,5,0,0,0.0,0.0,
39044,ramp-down,4,1,1,25.0,25.0,5.977450461785716e-08
39045,ramp-up,5,0,0,0.0,0.0,
39045,ramp-down,4,1,1,25.0,25.0,3.079963365102915e-08
39046,ramp-up,6,0,0,0.0,0.0,
39046,ramp-down,4,0,0,0.0,0.0,
39047,ramp-up,5,0,0,0.0,0.0,
39047,ramp-down,4,1,1,25.0,25.0,1.625488320856301e-08
39048,ramp-up,6,0,0,0.0,0.0,
39048,ramp-down,4,1,1,25.0,25.0,1.489771497063632e-07
39049,ramp-up,6,0,0,0.0,0.0,
39049,ramp-down,4,0,0,0.0,0.0,
39051,ramp-up,6,0,0,0.0,0.0,
39051,ramp-down,4,1,1,25.0,25.0,1.5975033167490525e-08
39053,ramp-up,6,0,0,0.0,0.0,
39053,ramp-down,4,1,1,25.0,25.0,4.78555192072033e-09
39055,ramp-up,6,0,0,0.0,0.0,
39055,ramp-down,4,1,1,25.0,25.0,5.912870700957204e-08
39058,ramp-up,5,0,0,0.0,0.0,
39058,ramp-down,4,2,2,50.0,50.0,7.595732278908606e-08
39059,ramp-up,5,0,0,0.0,0.0,
39059,ramp-down,4,1,1,25.0,25.0,4.142809968123688e-08
39060,ramp-up,5,0,0,0.0,0.0,
39060,ramp-down,4,1,1,25.0,25.0,2.2995971216455842e-08
39061,ramp-up,5,0,0,0.0,0.0,
39061,ramp-down,4,1,1,25.0,25.0,2.7083367356212287e-08
39062,ramp-up,5,0,0,0.0,0.0,
39062,ramp-down,4,0,0,0.0,0.0,
39063,ramp-up,5,0,0,0.0,0.0,
39063,ramp-down,4,2,2,50.0,50.0,3.223404993624174e-08
39064,ramp-up,5,0,0,0.0,0.0,
39064,ramp-down,4,1,1,25.0,25.0,1.1479914844220393e-07
39065,ramp-up,5,0,0,0.0,0.0,
39065,ramp-down,4,2,2,50.0,50.0,2.6664724097365285e-08
39066,ramp-up,5,0,0,0.0,0.0,
39066,ramp-down,4,2,2,50.0,50.0,4.53895268838012e-08
39067,ramp-up,5,0,0,0.0,0.0,
39067,ramp-down,4,2,2,50.0,50.0,9.039991901944422e-08
39068,ramp-up,5,0,0,0.0,0.0,
39068,ramp-down,4,2,2,50.0,50.0,7.993748718642923e-08
39095,ramp-up,6,0,0,0.0,0.0,
39095,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.9673964011178904e-07
39097,ramp-up,6,0,0,0.0,0.0,
39097,ramp-down,4,3,3,75.0,75.0,4.38999408875173e-08
39098,ramp-up,5,0,0,0.0,0.0,
39098,ramp-down,4,2,2,50.0,50.0,7.004903205688447e-08
39101,ramp-up,5,0,0,0.0,0.0,
39101,ramp-down,5,2,2,40.0,40.0,2.6351944040012293e-08
39102,ramp-up,6,6,6,100.0,100.0,6.425271743464599e-08
39102,ramp-down,4,3,3,75.0,75.0,5.7765229833833426e-08
39107,ramp-up,5,0,0,0.0,0.0,
39107,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.806478303312101e-08
39109,ramp-up,5,0,0,0.0,0.0,
39109,ramp-down,2,0,0,0.0,0.0,
39115,ramp-up,3,0,0,0.0,0.0,
39115,ramp-down,2,1,1,50.0,50.0,2.3786910136795126e-07
39116,ramp-up,5,0,0,0.0,0.0,
39116,ramp-down,3,1,1,33.33333333333333,33.33333333333333,8.068487222324241e-08
39117,ramp-up,6,0,0,0.0,0.0,
39117,ramp-down,3,0,0,0.0,0.0,
39118,ramp-up,6,0,0,0.0,0.0,
39118,ramp-down,3,0,0,0.0,0.0,
39129,ramp-up,6,0,0,0.0,0.0,
39129,ramp-down,3,1,1,33.33333333333333,33.33333333333333,9.819173408735774e-09
39131,ramp-up,6,0,0,0.0,0.0,
39131,ramp-down,3,1,1,33.33333333333333,33.33333333333333,6.370517323774026e-09
39133,ramp-up,6,0,0,0.0,0.0,
39133,ramp-down,3,1,1,33.33333333333333,33.33333333333333,2.005460199045488e-07
39135,ramp-up,6,0,0,0.0,0.0,
39135,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.206994217217506e-07
39137,ramp-up,6,0,0,0.0,0.0,
39137,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.6889978968810183e-08
39139,ramp-up,6,0,0,0.0,0.0,
39139,ramp-down,3,2,2,66.66666666666666,66.66666666666666,2.0249274895626917e-07
39141,ramp-up,6,0,0,0.0,0.0,
39141,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.262374584006319e-07
39143,ramp-up,5,0,0,0.0,0.0,
39143,ramp-down,2,1,1,50.0,50.0,2.3852160719488174e-07
39192,ramp-up,5,0,0,0.0,0.0,
39192,ramp-down,5,1,1,20.0,20.0,9.051142649794652e-08
39193,ramp-up,5,0,0,0.0,0.0,
39193,ramp-down,5,3,3,60.0,60.0,1.1553659960938086e-07
39194,ramp-up,5,0,0,0.0,0.0,
39194,ramp-down,7,1,1,14.285714285714285,14.285714285714285,2.7666920286377604e-08
39195,ramp-up,6,0,0,0.0,0.0,
39195,ramp-down,7,2,2,28.57142857142857,28.57142857142857,8.317728780408648e-08
39196,ramp-up,6,0,0,0.0,0.0,
39196,ramp-down,8,3,3,37.5,37.5,7.607273675108355e-08
39198,ramp-up,6,0,0,0.0,0.0,
39198,ramp-down,8,1,1,12.5,12.5,1.7154751430262268e-08
39199,ramp-up,9,0,0,0.0,0.0,
39199,ramp-down,5,0,0,0.0,0.0,
39200,ramp-up,9,0,0,0.0,0.0,
39200,ramp-down,4,1,1,25.0,25.0,2.594253948277279e-09
39201,ramp-up,8,0,0,0.0,0.0,
39201,ramp-down,5,2,2,40.0,40.0,1.2257662515790143e-08
39202,ramp-up,8,0,0,0.0,0.0,
39202,ramp-down,6,3,3,50.0,50.0,1.2081749474407155e-07
39204,ramp-up,8,0,0,0.0,0.0,
39204,ramp-down,6,3,3,50.0,50.0,8.409153461873472e-08
39205,ramp-up,8,0,0,0.0,0.0,
39205,ramp-down,7,4,4,57.14285714285714,57.14285714285714,6.088791929277852e-08
39206,ramp-up,8,0,0,0.0,0.0,
39206,ramp-down,6,3,3,50.0,50.0,5.8296288467773244e-08
39208,ramp-up,9,0,0,0.0,0.0,
39208,ramp-down,7,1,1,14.285714285714285,14.285714285714285,4.685209108374604e-08
39209,ramp-up,6,0,0,0.0,0.0,
39209,ramp-down,11,5,5,45.45454545454545,45.45454545454545,5.649718358209199e-08
39229,ramp-up,7,4,4,57.14285714285714,57.14285714285714,7.939623328078777e-08
39229,ramp-down,3,3,3,100.0,100.0,1.1071368543166769e-07
39230,ramp-up,6,0,0,0.0,0.0,
39230,ramp-down,4,3,3,75.0,75.0,6.454029402232431e-08
39231,ramp-up,5,0,0,0.0,0.0,
39231,ramp-down,5,2,2,40.0,40.0,8.860120107891482e-08
39236,ramp-up,7,1,1,14.285714285714285,14.285714285714285,1.1961672161038453e-08
39236,ramp-down,5,3,3,60.0,60.0,7.611820947467959e-08
39237,ramp-up,7,2,2,28.57142857142857,28.57142857142857,4.0622268761264e-08
39237,ramp-down,5,4,4,80.0,80.0,7.599729925009082e-08
39238,ramp-up,6,1,1,16.666666666666664,16.666666666666664,5.302660984898085e-08
39238,ramp-down,5,4,4,80.0,80.0,7.924718019423409e-08
39239,ramp-up,8,3,3,37.5,37.5,1.0085799209035046e-07
39239,ramp-down,4,3,3,75.0,75.0,4.775578016439233e-08
39240,ramp-up,6,1,1,16.666666666666664,16.666666666666664,8.611633829975172e-08
39240,ramp-down,5,4,4,80.0,80.0,7.378447010245055e-08
39241,ramp-up,8,6,6,75.0,75.0,6.999607592059575e-08
39241,ramp-down,4,4,4,100.0,100.0,6.833533616170274e-08
39243,ramp-up,4,4,4,100.0,100.0,1.4084864706581018e-07
39243,ramp-down,2,2,2,100.0,100.0,1.194137106056086e-07
39246,ramp-up,5,0,0,0.0,0.0,
39246,ramp-down,4,3,3,75.0,75.0,6.476801717312301e-08
39247,ramp-up,5,0,0,0.0,0.0,
39247,ramp-down,4,3,3,75.0,75.0,7.580802943980507e-08
39250,ramp-up,5,0,0,0.0,0.0,
39250,ramp-down,5,3,3,60.0,60.0,2.5053752611904586e-08
39251,ramp-up,6,0,0,0.0,0.0,
39251,ramp-down,5,2,2,40.0,40.0,7.018367876807384e-08
39254,ramp-up,3,0,0,0.0,0.0,
39254,ramp-down,3,1,1,33.33333333333333,33.33333333333333,5.30980402500842e-08
39255,ramp-up,2,0,0,0.0,0.0,
39255,ramp-down,3,2,2,66.66666666666666,66.66666666666666,1.2898488442680303e-07
39259,ramp-up,4,0,0,0.0,0.0,
39259,ramp-down,3,2,2,66.66666666666666,66.66666666666666,3.3992527172159874e-08
39260,ramp-up,5,0,0,0.0,0.0,
39260,ramp-down,3,2,2,66.66666666666666,66.66666666666666,2.5545428214354015e-08
39261,ramp-up,5,0,0,0.0,0.0,
39261,ramp-down,3,2,2,66.66666666666666,66.66666666666666,5.665357423735896e-08
39262,ramp-up,5,0,0,0.0,0.0,
39262,ramp-down,4,2,2,50.0,50.0,7.190211389718207e-08
39263,ramp-up,5,0,0,0.0,0.0,
39263,ramp-down,4,0,0,0.0,0.0,
39264,ramp-up,5,0,0,0.0,0.0,
39264,ramp-down,4,0,0,0.0,0.0,
39277,ramp-up,4,0,0,0.0,0.0,
39277,ramp-down,3,1,1,33.33333333333333,33.33333333333333,4.6214025573452586e-08
39278,ramp-up,4,0,0,0.0,0.0,
39278,ramp-down,3,1,1,33.33333333333333,33.33333333333333,8.018196286619837e-08
39283,ramp-up,5,0,0,0.0,0.0,
39283,ramp-down,3,0,0,0.0,0.0,
39286,ramp-up,5,0,0,0.0,0.0,
39286,ramp-down,3,0,0,0.0,0.0,
39288,ramp-up,5,0,0,0.0,0.0,
39288,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.8683414784581753e-08
39289,ramp-up,4,0,0,0.0,0.0,
39289,ramp-down,3,1,1,33.33333333333333,33.33333333333333,5.9234652170695055e-08
39290,ramp-up,5,0,0,0.0,0.0,
39290,ramp-down,2,1,1,50.0,50.0,9.931699829067661e-08
39291,ramp-up,5,0,0,0.0,0.0,
39291,ramp-down,2,1,1,50.0,50.0,2.5202760876063225e-08
39292,ramp-up,4,0,0,0.0,0.0,
39292,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.503875416179995e-08
39293,ramp-up,4,0,0,0.0,0.0,
39293,ramp-down,3,1,1,33.33333333333333,33.33333333333333,6.700366474288922e-08
39294,ramp-up,3,0,0,0.0,0.0,
39294,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.834921108845097e-08
39296,ramp-up,5,0,0,0.0,0.0,
39296,ramp-down,2,1,1,50.0,50.0,1.2396982744577109e-08
39298,ramp-up,3,0,0,0.0,0.0,
39298,ramp-down,2,1,1,50.0,50.0,3.469086714925259e-09
39300,ramp-up,3,0,0,0.0,0.0,
39300,ramp-down,2,1,1,50.0,50.0,1.9433807187937862e-08
39303,ramp-up,3,0,0,0.0,0.0,
39303,ramp-down,3,2,2,66.66666666666666,66.66666666666666,1.677801993664304e-08
39304,ramp-up,4,0,0,0.0,0.0,
39304,ramp-down,3,2,2,66.66666666666666,66.66666666666666,7.679882709884421e-08
39309,ramp-up,4,0,0,0.0,0.0,
39309,ramp-down,3,1,1,33.33333333333333,33.33333333333333,9.870286135591937e-08
39312,ramp-up,4,0,0,0.0,0.0,
39312,ramp-down,3,1,1,33.33333333333333,33.33333333333333,8.950595709378907e-08
39316,ramp-up,3,1,1,33.33333333333333,33.33333333333333,1.3741047895237449e-08
39316,ramp-down,2,1,1,50.0,50.0,9.229106830365509e-08
39317,ramp-up,3,0,0,0.0,0.0,
39317,ramp-down,2,1,1,50.0,50.0,2.1664848791907812e-08
39318,ramp-up,2,0,0,0.0,0.0,
39318,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.17561300796321e-07
39319,ramp-up,3,0,0,0.0,0.0,
39319,ramp-down,3,2,2,66.66666666666666,66.66666666666666,1.2257308078031655e-07
39320,ramp-up,3,0,0,0.0,0.0,
39320,ramp-down,2,1,1,50.0,50.0,6.173869652024769e-08
39353,ramp-up,4,0,0,0.0,0.0,
39353,ramp-down,3,2,2,66.66666666666666,66.66666666666666,7.174778729057523e-08
39354,ramp-up,4,0,0,0.0,0.0,
39354,ramp-down,4,0,0,0.0,0.0,
39355,ramp-up,4,0,0,0.0,0.0,
39355,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.2421628932278525e-07
39357,ramp-up,4,0,0,0.0,0.0,
39357,ramp-down,5,2,2,40.0,40.0,6.691890104062198e-08
39359,ramp-up,3,0,0,0.0,0.0,
39359,ramp-down,5,1,1,20.0,20.0,5.98267204088372e-09
39360,ramp-up,5,0,0,0.0,0.0,
39360,ramp-down,3,0,0,0.0,0.0,
39361,ramp-up,6,0,0,0.0,0.0,
39361,ramp-down,3,3,3,100.0,100.0,3.568343077702274e-08
39365,ramp-up,6,0,0,0.0,0.0,
39365,ramp-down,5,2,2,40.0,40.0,2.6222056124099677e-08
39368,ramp-up,6,0,0,0.0,0.0,
39368,ramp-down,6,3,3,50.0,50.0,4.609966245951378e-08
39370,ramp-up,5,0,0,0.0,0.0,
39370,ramp-down,5,3,3,60.0,60.0,2.8623261713997888e-08
39371,ramp-up,6,0,0,0.0,0.0,
39371,ramp-down,4,2,2,50.0,50.0,5.782888726352006e-08
39372,ramp-up,6,0,0,0.0,0.0,
39372,ramp-down,4,0,0,0.0,0.0,
39374,ramp-up,6,0,0,0.0,0.0,
39374,ramp-down,5,3,3,60.0,60.0,5.565058719197699e-08
39375,ramp-up,6,0,0,0.0,0.0,
39375,ramp-down,6,3,3,50.0,50.0,1.3342136826695345e-08
39376,ramp-up,7,0,0,0.0,0.0,
39376,ramp-down,4,3,3,75.0,75.0,4.1156103166558465e-08
39377,ramp-up,6,0,0,0.0,0.0,
39377,ramp-down,5,2,2,40.0,40.0,1.538153363685049e-08
39378,ramp-up,6,0,0,0.0,0.0,
39378,ramp-down,6,4,4,66.66666666666666,66.66666666666666,8.070784600811106e-08
39379,ramp-up,6,0,0,0.0,0.0,
39379,ramp-down,6,3,3,50.0,50.0,3.907922443386444e-08
39380,ramp-up,7,0,0,0.0,0.0,
39380,ramp-down,5,3,3,60.0,60.0,3.605764200623767e-08
39446,ramp-up,3,0,0,0.0,0.0,
39446,ramp-down,2,1,1,50.0,50.0,7.565153645465738e-08
39448,ramp-up,3,0,0,0.0,0.0,
39448,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.1713094728094464e-08
39449,ramp-up,3,0,0,0.0,0.0,
39449,ramp-down,3,1,1,33.33333333333333,33.33333333333333,6.347512175494913e-08
39450,ramp-up,4,0,0,0.0,0.0,
39450,ramp-down,2,1,1,50.0,50.0,2.30343004326046e-08
39451,ramp-up,4,0,0,0.0,0.0,
39451,ramp-down,3,2,2,66.66666666666666,66.66666666666666,6.990026129427646e-08
39452,ramp-up,4,0,0,0.0,0.0,
39452,ramp-down,3,2,2,66.66666666666666,66.66666666666666,1.0289731769974816e-07
39453,ramp-up,4,0,0,0.0,0.0,
39453,ramp-down,3,2,2,66.66666666666666,66.66666666666666,8.800368419916478e-08
39454,ramp-up,5,0,0,0.0,0.0,
39454,ramp-down,3,2,2,66.66666666666666,66.66666666666666,3.803322174789486e-08
39455,ramp-up,6,0,0,0.0,0.0,
39455,ramp-down,3,1,1,33.33333333333333,33.33333333333333,6.404677405666643e-08
39456,ramp-up,6,0,0,0.0,0.0,
39456,ramp-down,4,2,2,50.0,50.0,1.5579315007992816e-08
39459,ramp-up,6,0,0,0.0,0.0,
39459,ramp-down,3,2,2,66.66666666666666,66.66666666666666,6.501887021221546e-08
39461,ramp-up,5,0,0,0.0,0.0,
39461,ramp-down,4,2,2,50.0,50.0,5.537777459211921e-08
39462,ramp-up,5,0,0,0.0,0.0,
39462,ramp-down,4,2,2,50.0,50.0,6.323496933089394e-08
39463,ramp-up,5,0,0,0.0,0.0,
39463,ramp-down,4,2,2,50.0,50.0,5.4158594855572864e-08
39464,ramp-up,5,0,0,0.0,0.0,
39464,ramp-down,4,1,1,25.0,25.0,4.960237391296145e-08
39465,ramp-up,5,0,0,0.0,0.0,
39465,ramp-down,4,1,1,25.0,25.0,4.2580682305487006e-08
39466,ramp-up,6,0,0,0.0,0.0,
39466,ramp-down,3,2,2,66.66666666666666,66.66666666666666,4.7160015861926256e-08
39467,ramp-up,6,0,0,0.0,0.0,
39467,ramp-down,4,2,2,50.0,50.0,7.247403461905777e-08
39468,ramp-up,6,0,0,0.0,0.0,
39468,ramp-down,4,2,2,50.0,50.0,6.459775323931612e-08
39510,ramp-up,5,0,0,0.0,0.0,
39510,ramp-down,4,1,1,25.0,25.0,4.172937171041449e-08
39513,ramp-up,6,0,0,0.0,0.0,
39513,ramp-down,5,1,1,20.0,20.0,1.0544366424727507e-07
39515,ramp-up,7,0,0,0.0,0.0,
39515,ramp-down,9,2,2,22.22222222222222,22.22222222222222,4.2150468594129576e-08
39516,ramp-up,6,0,0,0.0,0.0,
39516,ramp-down,11,3,3,27.27272727272727,27.27272727272727,5.757477669542596e-08
39517,ramp-up,7,0,0,0.0,0.0,
39517,ramp-down,10,3,3,30.0,30.0,7.184887581544969e-08
39518,ramp-up,7,0,0,0.0,0.0,
39518,ramp-down,10,6,6,60.0,60.0,8.695327223307236e-08
39530,ramp-up,5,0,0,0.0,0.0,
39530,ramp-down,3,3,3,100.0,100.0,1.4467384235858465e-07
39531,ramp-up,5,0,0,0.0,0.0,
39531,ramp-down,4,2,2,50.0,50.0,5.666310521678053e-08
39542,ramp-up,3,0,0,0.0,0.0,
39542,ramp-down,2,1,1,50.0,50.0,3.910204639928048e-08
39543,ramp-up,4,0,0,0.0,0.0,
39543,ramp-down,4,1,1,25.0,25.0,1.554920553290903e-08
39544,ramp-up,5,0,0,0.0,0.0,
39544,ramp-down,4,0,0,0.0,0.0,
39549,ramp-up,5,0,0,0.0,0.0,
39549,ramp-down,4,1,1,25.0,25.0,9.627953652334343e-08
39550,ramp-up,5,0,0,0.0,0.0,
39550,ramp-down,5,3,3,60.0,60.0,8.360138799585203e-08
39551,ramp-up,6,0,0,0.0,0.0,
39551,ramp-down,5,2,2,40.0,40.0,6.26645177976913e-08
39552,ramp-up,6,0,0,0.0,0.0,
39552,ramp-down,5,3,3,60.0,60.0,7.303527753533714e-09
39553,ramp-up,7,0,0,0.0,0.0,
39553,ramp-down,5,3,3,60.0,60.0,6.852871281116303e-08
39554,ramp-up,7,0,0,0.0,0.0,
39554,ramp-down,4,2,2,50.0,50.0,1.4835558758710798e-08
39556,ramp-up,6,0,0,0.0,0.0,
39556,ramp-down,5,2,2,40.0,40.0,6.925981125727559e-08
39557,ramp-up,6,0,0,0.0,0.0,
39557,ramp-down,5,4,4,80.0,80.0,6.485744753670855e-08
39558,ramp-up,6,2,2,33.33333333333333,33.33333333333333,2.4304882686070062e-08
39558,ramp-down,5,2,2,40.0,40.0,4.377909449601446e-08
39559,ramp-up,7,4,4,57.14285714285714,57.14285714285714,3.5126862671376826e-08
39559,ramp-down,3,0,0,0.0,0.0,
39560,ramp-up,7,3,3,42.857142857142854,42.857142857142854,2.302632604789604e-08
39560,ramp-down,2,2,2,100.0,100.0,2.7548357874913627e-08
39566,ramp-up,5,0,0,0.0,0.0,
39566,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.49422714940365e-07
39567,ramp-up,6,0,0,0.0,0.0,
39567,ramp-down,4,2,2,50.0,50.0,6.959216560468042e-08
39569,ramp-up,6,0,0,0.0,0.0,
39569,ramp-down,4,2,2,50.0,50.0,1.431818974335592e-08
39571,ramp-up,6,0,0,0.0,0.0,
39571,ramp-down,3,2,2,66.66666666666666,66.66666666666666,3.070985573937187e-08
39573,ramp-up,6,0,0,0.0,0.0,
39573,ramp-down,4,1,1,25.0,25.0,1.0107182895485229e-07
39576,ramp-up,6,0,0,0.0,0.0,
39576,ramp-down,4,1,1,25.0,25.0,2.5227608901288333e-08
39577,ramp-up,6,0,0,0.0,0.0,
39577,ramp-down,4,1,1,25.0,25.0,6.96220110295965e-08
39583,ramp-down,1,0,0,0.0,0.0,
39606,ramp-up,4,0,0,0.0,0.0,
39606,ramp-down,2,1,1,50.0,50.0,5.3508304569208254e-08
39608,ramp-up,4,0,0,0.0,0.0,
39608,ramp-down,3,0,0,0.0,0.0,
39609,ramp-up,4,0,0,0.0,0.0,
39609,ramp-down,4,2,2,50.0,50.0,6.227250034295094e-08
39610,ramp-up,5,0,0,0.0,0.0,
39610,ramp-down,4,3,3,75.0,75.0,7.399108813884557e-08
39611,ramp-up,5,0,0,0.0,0.0,
39611,ramp-down,4,4,4,100.0,100.0,4.7858561427090914e-08
39612,ramp-up,5,0,0,0.0,0.0,
39612,ramp-down,5,3,3,60.0,60.0,4.576290453678042e-08
39613,ramp-up,5,0,0,0.0,0.0,
39613,ramp-down,5,4,4,80.0,80.0,3.6325089714078707e-08
39614,ramp-up,5,0,0,0.0,0.0,
39614,ramp-down,5,2,2,40.0,40.0,3.147952032020988e-08
39615,ramp-up,4,0,0,0.0,0.0,
39615,ramp-down,5,2,2,40.0,40.0,4.1762341373786885e-08
39616,ramp-up,5,1,1,20.0,20.0,3.699120304063335e-09
39616,ramp-down,4,3,3,75.0,75.0,9.234081307777424e-08
39617,ramp-up,5,0,0,0.0,0.0,
39617,ramp-down,5,5,5,100.0,100.0,4.126171537962846e-08
39618,ramp-up,5,1,1,20.0,20.0,1.1740245756426617e-08
39618,ramp-down,4,3,3,75.0,75.0,3.363941615631852e-08
39619,ramp-up,5,0,0,0.0,0.0,
39619,ramp-down,4,3,3,75.0,75.0,4.267044693018279e-08
39620,ramp-up,6,2,2,33.33333333333333,33.33333333333333,5.840713837958187e-08
39620,ramp-down,2,1,1,50.0,50.0,5.037543892446578e-09
39624,ramp-up,2,0,0,0.0,0.0,
39624,ramp-down,2,1,1,50.0,50.0,1.2652603985120312e-08
39625,ramp-up,2,0,0,0.0,0.0,
39625,ramp-down,3,0,0,0.0,0.0,
39626,ramp-up,3,0,0,0.0,0.0,
39626,ramp-down,2,1,1,50.0,50.0,1.278198710426181e-07
39627,ramp-up,3,0,0,0.0,0.0,
39627,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.151662201721156e-07
39631,ramp-up,4,0,0,0.0,0.0,
39631,ramp-down,2,1,1,50.0,50.0,9.645401376949243e-08
39632,ramp-up,3,0,0,0.0,0.0,
39632,ramp-down,2,0,0,0.0,0.0,
39637,ramp-up,4,0,0,0.0,0.0,
39637,ramp-down,3,1,1,33.33333333333333,33.33333333333333,5.66938849943399e-08
39638,ramp-up,4,0,0,0.0,0.0,
39638,ramp-down,2,0,0,0.0,0.0,
39639,ramp-up,4,0,0,0.0,0.0,
39639,ramp-down,3,1,1,33.33333333333333,33.33333333333333,3.155917757985929e-08
39641,ramp-up,3,0,0,0.0,0.0,
39641,ramp-down,3,1,1,33.33333333333333,33.33333333333333,8.992015953128385e-08
39642,ramp-up,4,0,0,0.0,0.0,
39642,ramp-down,3,2,2,66.66666666666666,66.66666666666666,2.2185122934954453e-08
39643,ramp-up,4,0,0,0.0,0.0,
39643,ramp-down,3,0,0,0.0,0.0,
39644,ramp-up,3,0,0,0.0,0.0,
39644,ramp-down,3,1,1,33.33333333333333,33.33333333333333,2.871374560118513e-08
39766,ramp-up,2,2,2,100.0,100.0,4.884235499363983e-07
39766,ramp-down,2,2,2,100.0,100.0,6.261015923138872e-07
39767,ramp-up,2,0,0,0.0,0.0,
39769,ramp-up,3,3,3,100.0,100.0,4.536264301761936e-07
39770,ramp-up,1,0,0,0.0,0.0,
39770,ramp-down,1,0,0,0.0,0.0,
39771,ramp-up,2,1,1,50.0,50.0,3.178760655354044e-07
39771,ramp-down,1,0,0,0.0,0.0,
39775,ramp-up,4,0,0,0.0,0.0,
39775,ramp-down,2,1,1,50.0,50.0,1.2107818494604337e-07
39776,ramp-up,4,0,0,0.0,0.0,
39776,ramp-down,3,1,1,33.33333333333333,33.33333333333333,5.736727744142027e-08
39777,ramp-up,4,0,0,0.0,0.0,
39777,ramp-down,3,1,1,33.33333333333333,33.33333333333333,7.246504253097417e-08
39778,ramp-up,4,0,0,0.0,0.0,
39778,ramp-down,4,2,2,50.0,50.0,8.361548850520843e-08
39779,ramp-up,4,0,0,0.0,0.0,
39779,ramp-down,4,2,2,50.0,50.0,1.2424921813892827e-07
39780,ramp-up,5,0,0,0.0,0.0,
39780,ramp-down,3,1,1,33.33333333333333,33.33333333333333,4.001339092144775e-08
39782,ramp-up,5,0,0,0.0,0.0,
39782,ramp-down,3,2,2,66.66666666666666,66.66666666666666,9.741783672147075e-08
39784,ramp-up,5,0,0,0.0,0.0,
39784,ramp-down,3,0,0,0.0,0.0,
39785,ramp-up,5,0,0,0.0,0.0,
39785,ramp-down,3,1,1,33.33333333333333,33.33333333333333,9.122320239385689e-09
