shot_number,total_kfiles,gfile_exists_count,effective_converged_count,convergence_failures,gfile_existence_rate_percent,effective_convergence_rate_percent,max_kfile_current,max_gfile_current,avg_current_error_percent,max_current_error_percent,effective_converged_points
44161,22,9,9,0,40.909090909090914,40.909090909090914,225779.2709080208,130727.299,1.5835978193087033e-07,4.263439114929735e-07,9
44162,22,8,8,0,36.36363636363637,36.36363636363637,224671.51145294253,123983.585,1.9700518619127526e-07,3.880449155217506e-07,8
44165,21,4,4,0,19.047619047619047,19.047619047619047,224547.5125122424,140119.445,1.6284737166452403e-07,3.56083035762112e-07,4
44166,20,4,4,0,20.0,20.0,229963.62710782376,119588.542,9.655593533314956e-08,2.156533369497993e-07,4
44167,20,6,6,0,30.0,30.0,236767.74815394415,145648.392,1.8225042047784834e-07,4.391374336625602e-07,6
44168,22,3,3,0,13.636363636363635,13.636363636363635,221749.34008425009,138589.862,3.3392475497794004e-07,4.336227324635275e-07,3
44169,21,2,2,0,9.523809523809524,9.523809523809524,215555.9845153097,135474.969,2.887312736952906e-07,3.195286162555642e-07,2
44170,21,6,6,0,28.57142857142857,28.57142857142857,198299.7370597674,138056.148,1.844227683132065e-07,4.650564626646637e-07,6
44172,3,0,0,0,0.0,0.0,25562.932787436992,,,,0
44174,3,0,0,0,0.0,0.0,22976.91771908359,,,,0
44178,7,2,2,0,28.57142857142857,28.57142857142857,50464.37739683663,50464.3773,3.1642398279707205e-07,4.4095690389294477e-07,2
44184,14,9,9,0,64.28571428571429,64.28571428571429,88187.01451013361,88187.0145,7.004114880686207e-08,1.668722148507681e-07,9
44187,14,9,9,0,64.28571428571429,64.28571428571429,79864.72103097399,79864.721,5.427104779539936e-08,1.362340240003249e-07,9
44202,12,1,1,0,8.333333333333332,8.333333333333332,86119.30646425634,39938.9278,1.4383407687706794e-07,1.4383407687706794e-07,1
44203,10,0,0,0,0.0,0.0,85244.28774136733,,,,0
44208,10,2,2,0,20.0,20.0,73212.79825931875,51916.3791,5.198716948650579e-08,6.979394312589877e-08,2
44210,10,0,0,0,0.0,0.0,77677.6305471575,,,,0
44339,11,0,0,0,0.0,0.0,79792.08579443369,,,,0
44342,12,2,2,0,16.666666666666664,16.666666666666664,81412.54995591432,41040.3657,7.660625905594144e-08,8.270542948648679e-08,2
44343,5,0,0,0,0.0,0.0,44341.07710683677,,,,0
44344,12,0,0,0,0.0,0.0,72561.8675233966,,,,0
44346,12,0,0,0,0.0,0.0,81721.48071499285,,,,0
44347,11,1,1,0,9.090909090909092,9.090909090909092,69215.34593036576,42017.9976,9.70000982072683e-08,9.70000982072683e-08,1
44349,11,0,0,0,0.0,0.0,69944.58756312904,,,,0
44350,10,1,1,0,10.0,10.0,68463.27218201853,26225.0781,5.7943570157573375e-08,5.7943570157573375e-08,1
44351,10,0,0,0,0.0,0.0,73063.62666283647,,,,0
44352,9,0,0,0,0.0,0.0,76874.9045799587,,,,0
44353,10,0,0,0,0.0,0.0,66688.52619496167,,,,0
44359,12,1,1,0,8.333333333333332,8.333333333333332,71081.7016921155,27285.5766,2.0810052334365972e-07,2.0810052334365972e-07,1
44362,12,1,1,0,8.333333333333332,8.333333333333332,69470.10944679336,30448.4083,2.42418212856599e-07,2.42418212856599e-07,1
44388,10,1,1,0,10.0,10.0,157554.16529368173,41726.8592,2.79288541425418e-07,2.79288541425418e-07,1
44389,11,1,1,0,9.090909090909092,9.090909090909092,171367.46245915812,65378.1575,1.397687746637006e-07,1.397687746637006e-07,1
44390,86,34,34,0,39.53488372093023,39.53488372093023,169309.2272906262,24624.1602,5.022982940442987e-07,6.218461015230209e-07,34
44391,86,44,44,0,51.162790697674424,51.162790697674424,185802.32303584396,32290.4599,2.5178449096896925e-07,4.492983210855545e-07,44
44392,14,2,2,0,14.285714285714285,14.285714285714285,191103.03948287896,103986.937,2.0194699176402268e-07,2.5044054817513945e-07,2
44395,17,6,6,0,35.294117647058826,35.294117647058826,180705.2095335817,141371.121,1.4166017579571608e-07,3.6394320055933734e-07,6
44396,16,3,3,0,18.75,18.75,183437.3560328253,127127.611,2.669832344312413e-07,3.7039618228023593e-07,3
44397,16,4,4,0,25.0,25.0,183039.04042166253,126507.38,9.285450065918368e-08,1.7115303539113434e-07,4
44399,15,2,2,0,13.333333333333334,13.333333333333334,188383.10600620767,127447.985,1.421443636910232e-07,2.824106807278752e-07,2
44400,16,4,4,0,25.0,25.0,186485.10383669529,137170.574,2.384186995851628e-07,3.836928713713831e-07,4
44401,16,3,3,0,18.75,18.75,187024.85377656104,142902.894,1.6656060465657867e-07,2.398784849119858e-07,3
44402,17,4,4,0,23.52941176470588,23.52941176470588,186732.22499436917,121014.485,3.2249286567640346e-08,6.323344000558813e-08,4
44403,16,4,4,0,25.0,25.0,187983.85492267957,114681.208,1.5072039655231267e-07,3.0975183997506264e-07,4
44404,86,40,40,0,46.51162790697674,46.51162790697674,132449.05827932284,94889.9416,5.088186510440576e-07,6.259203021412995e-07,40
44405,86,35,35,0,40.69767441860465,40.69767441860465,173862.0796748347,91798.8254,3.2577862534348714e-07,4.7158598507979574e-07,35
44407,21,6,6,0,28.57142857142857,28.57142857142857,234805.2188194088,134322.498,1.2294283740497607e-07,3.582948469289901e-07,6
44408,21,5,5,0,23.809523809523807,23.809523809523807,249861.00949328585,141265.807,9.281707360791591e-08,2.3195619916379385e-07,5
44409,20,5,5,0,25.0,25.0,256507.51881094225,156044.416,1.5015822873560152e-07,2.823127553965042e-07,5
44411,20,4,4,0,20.0,20.0,254741.3521717952,147982.844,8.299581589102239e-08,1.3476388051199072e-07,4
44412,21,5,5,0,23.809523809523807,23.809523809523807,253074.00721048968,161057.001,1.222804309921666e-07,3.028055138971215e-07,5
44413,21,5,5,0,23.809523809523807,23.809523809523807,255334.84650278304,152665.406,1.4551719420301236e-07,3.222036625294342e-07,5
44417,20,4,4,0,20.0,20.0,245728.82887943467,163418.441,3.7443920853051e-07,4.907326056079446e-07,4
44418,20,1,1,0,5.0,5.0,247485.10687416047,172490.426,2.074377858893322e-07,2.074377858893322e-07,1
44419,21,5,5,0,23.809523809523807,23.809523809523807,254024.89712118232,170181.614,2.3952255403648384e-07,3.980825364448364e-07,5
44420,20,3,3,0,15.0,15.0,248921.89152614732,140730.006,1.4153428435356254e-07,3.842423369232828e-07,3
44421,21,6,6,0,28.57142857142857,28.57142857142857,249675.54976047736,159221.394,7.88119018479626e-08,1.6711530138575607e-07,6
44422,18,5,5,0,27.77777777777778,27.77777777777778,221182.05919176005,154077.257,1.677577746473556e-07,2.7063953521430373e-07,5
44426,20,4,4,0,20.0,20.0,253287.59157967565,169295.717,4.546265730076627e-08,9.702743966425633e-08,4
44427,20,7,7,0,35.0,35.0,255504.1267381575,160307.507,1.4686775516052206e-07,2.932638552037818e-07,7
44428,21,3,3,0,14.285714285714285,14.285714285714285,256433.0539271992,145576.619,1.602212936571827e-08,2.637730338481625e-08,3
44429,20,5,5,0,25.0,25.0,257729.31172134736,159157.078,1.241142918510459e-07,3.342114675464166e-07,5
44430,21,5,5,0,23.809523809523807,23.809523809523807,255562.2195535383,167304.649,1.91898438385886e-07,3.07570815840882e-07,5
44431,20,6,6,0,30.0,30.0,251764.31093447655,151536.967,1.1980096905269264e-07,2.3639436100191626e-07,6
44432,20,6,6,0,30.0,30.0,259967.4360177367,148359.563,2.3026486529169037e-07,3.846993330068874e-07,6
44433,19,5,5,0,26.31578947368421,26.31578947368421,242823.06804707635,155985.2,6.093960213192709e-08,1.1013795101575601e-07,5
44438,19,3,3,0,15.789473684210526,15.789473684210526,217375.68583175537,146787.525,8.600280456856189e-08,1.2664697328688738e-07,3
44439,19,2,2,0,10.526315789473683,10.526315789473683,211338.1539537461,118848.364,1.2305114643780688e-07,1.951117531363686e-07,2
44444,17,5,5,0,29.411764705882355,29.411764705882355,143737.61185128853,113164.141,1.2426313587601055e-07,4.094965875502771e-07,5
44445,19,4,4,0,21.052631578947366,21.052631578947366,192698.408247317,111809.679,4.6304959885125885e-08,1.064132656346198e-07,4
44449,20,4,4,0,20.0,20.0,192813.53039679248,130771.433,1.2746241365034911e-07,3.0393319878094845e-07,4
44451,20,6,6,0,30.0,30.0,201840.72260732975,127659.836,8.374325075011456e-08,1.6102159306627618e-07,6
44452,21,5,5,0,23.809523809523807,23.809523809523807,202361.78812698423,121132.757,1.15563311907173e-07,2.3749782883117626e-07,5
44453,18,6,6,0,33.33333333333333,33.33333333333333,178162.13013724735,123868.958,9.062584909018815e-08,2.4487894577034856e-07,6
44454,17,5,5,0,29.411764705882355,29.411764705882355,147446.78725826295,108481.454,1.1029429934973827e-07,3.211415076750479e-07,5
44457,17,3,3,0,17.647058823529413,17.647058823529413,152595.35226239922,123608.493,4.0273419663249665e-08,9.298871376897648e-08,3
44458,20,5,5,0,25.0,25.0,178750.53615804334,123788.423,8.808505305947295e-08,2.181824458077961e-07,5
44554,3,3,3,0,100.0,100.0,11683.644310324891,11683.6443,4.362835541672915e-07,9.097154329591976e-07,3
44555,4,4,4,0,100.0,100.0,15435.212083080856,15435.212,4.842650094637958e-07,7.67085228224836e-07,4
44566,15,11,11,0,73.33333333333333,73.33333333333333,40748.54705887741,40748.547,4.115522649927024e-07,8.737474040778851e-07,11
44573,9,0,0,0,0.0,0.0,26952.78331374652,,,,0
44575,11,2,2,0,18.181818181818183,18.181818181818183,29355.6760026474,27566.067,2.1849607164284466e-07,4.282496405125841e-07,2
44576,7,0,0,0,0.0,0.0,18547.89152095132,,,,0
44580,11,3,3,0,27.27272727272727,27.27272727272727,39261.3007794085,18433.1722,2.609038697057227e-07,3.1899076316413253e-07,3
44733,17,4,4,0,23.52941176470588,23.52941176470588,210576.3218076781,198798.426,2.880512795331595e-07,5.539673555972571e-07,4
44734,16,4,4,0,25.0,25.0,241319.04421478504,202523.231,1.3226432886532367e-07,1.7693511937469789e-07,4
44735,16,3,3,0,18.75,18.75,249156.9645950889,186849.917,7.405351822376376e-08,1.1565251075561097e-07,3
44738,17,2,2,0,11.76470588235294,11.76470588235294,270825.596070234,188275.258,2.843336290774956e-07,3.8780445486826603e-07,2
44739,16,2,2,0,12.5,12.5,282115.1661211376,200127.785,9.409731791382753e-09,1.5049448387837333e-08,2
44740,16,3,3,0,18.75,18.75,282992.91646121844,189100.892,3.3067478854745723e-07,4.823609784850286e-07,3
44741,16,3,3,0,18.75,18.75,281803.97474387195,196045.713,1.6551443510318706e-07,2.3226872790339443e-07,3
44742,16,2,2,0,12.5,12.5,266482.9291779452,195196.123,3.3751336209774107e-07,3.86355513080508e-07,2
44743,16,3,3,0,18.75,18.75,253258.6694821666,193452.182,1.6792202886270095e-07,3.018941609805446e-07,3
44746,17,1,1,0,5.88235294117647,5.88235294117647,280000.6058395111,183809.284,3.654539206051509e-08,3.654539206051509e-08,1
44747,17,2,2,0,11.76470588235294,11.76470588235294,279503.02352288994,191591.957,1.1100760381005424e-07,1.1784347028263839e-07,2
44748,17,2,2,0,11.76470588235294,11.76470588235294,265041.5007724253,194786.502,7.215827617366172e-08,1.4008175616269836e-07,2
44749,16,3,3,0,18.75,18.75,273653.28406474413,185233.671,7.297107905132892e-08,1.4126358623230598e-07,3
44754,75,24,24,0,32.0,32.0,49713.9163571986,44404.1165,5.182598202111344e-07,2.338148952970261e-06,24
44766,22,6,6,0,27.27272727272727,27.27272727272727,252766.32509928817,148508.678,1.964836113970925e-07,3.526649589431014e-07,6
44767,22,6,6,0,27.27272727272727,27.27272727272727,258237.58261722472,152572.331,2.2764279455870546e-07,3.659067960339746e-07,6
44768,22,2,2,0,9.090909090909092,9.090909090909092,252854.3963517979,134144.767,8.767085706595491e-08,1.422422054173583e-07,2
44770,20,2,2,0,10.0,10.0,249839.87102024484,162320.697,2.215364994425231e-07,3.266766446702105e-07,2
44771,20,5,5,0,25.0,25.0,243859.2829873946,180991.538,1.234496096376291e-07,2.0084449891419194e-07,5
44772,21,8,8,0,38.095238095238095,38.095238095238095,258884.6828472497,190089.222,1.6863693860949872e-07,2.819048328065035e-07,8
44773,22,5,5,0,22.727272727272727,22.727272727272727,267553.77633679577,160493.692,1.1709839264722632e-07,2.6568904355403505e-07,5
44776,22,5,5,0,22.727272727272727,22.727272727272727,266389.032078562,163050.788,1.5441671850529087e-07,3.1854242672308895e-07,5
44777,19,3,3,0,15.789473684210526,15.789473684210526,261455.31652567824,203308.816,2.434715542497709e-07,4.93476455831833e-07,3
44778,21,4,4,0,19.047619047619047,19.047619047619047,271067.6580985093,172712.758,1.3074061604948928e-07,1.5581705078693034e-07,4
44779,19,3,3,0,15.789473684210526,15.789473684210526,271332.9313198359,170109.332,9.39812922978653e-08,1.3832018008673493e-07,3
44780,19,4,4,0,21.052631578947366,21.052631578947366,282565.02135862823,171764.099,1.2141616794210258e-07,2.1413427586082555e-07,4
44781,20,3,3,0,15.0,15.0,270296.8619108672,165532.111,1.4746746864243675e-07,3.159977583358668e-07,3
44782,19,4,4,0,21.052631578947366,21.052631578947366,268666.4489819257,187324.906,8.097515690260534e-08,1.360266564721701e-07,4
44784,18,5,5,0,27.77777777777778,27.77777777777778,270110.6304729086,186856.063,1.2182030107596718e-07,1.7085756110491464e-07,5
44785,19,5,5,0,26.31578947368421,26.31578947368421,258418.0872344567,197681.566,5.841137547700507e-08,1.1208868751518183e-07,5
44786,16,3,3,0,18.75,18.75,244407.55860327068,169184.635,2.04329506608442e-07,2.446225909008441e-07,3
44787,18,5,5,0,27.77777777777778,27.77777777777778,265737.666415686,200486.414,8.937872825338516e-08,1.8912641763626307e-07,5
44788,21,6,6,0,28.57142857142857,28.57142857142857,269534.3397495731,204900.024,9.092995223789227e-07,4.5503550432315705e-06,6
44789,20,1,1,0,5.0,5.0,263380.22486765764,60766.7189,4.9896941807246206e-08,4.9896941807246206e-08,1
44794,20,2,2,0,10.0,10.0,263789.18994594394,173222.195,8.127813290259353e-08,1.275338321078972e-07,2
44795,19,6,6,0,31.57894736842105,31.57894736842105,262627.3612693221,189481.177,8.754773981573424e-08,2.3169912988019607e-07,6
44796,18,4,4,0,22.22222222222222,22.22222222222222,266817.61880605866,174461.257,1.3338682913945272e-07,2.5722985174520685e-07,4
44797,16,4,4,0,25.0,25.0,240308.7534914809,172276.914,2.2100399432797806e-07,3.465022202164917e-07,4
44798,15,4,4,0,26.666666666666668,26.666666666666668,236630.06263696423,186266.906,1.0392229152584363e-07,2.220506182870163e-07,4
44799,18,2,2,0,11.11111111111111,11.11111111111111,265470.594016691,133551.594,2.633478003662342e-07,2.9068053960233905e-07,2
44800,17,4,4,0,23.52941176470588,23.52941176470588,256344.89789671905,219176.483,1.3826216756222738e-07,2.616644302564892e-07,4
44801,18,3,3,0,16.666666666666664,16.666666666666664,289162.7775059329,208257.526,1.8305279138412198e-07,3.321387084469697e-07,3
44802,18,2,2,0,11.11111111111111,11.11111111111111,255820.18453461863,188569.833,1.3740603748277477e-07,2.454701065525429e-07,2
44803,19,2,2,0,10.526315789473683,10.526315789473683,283435.44862476364,130775.889,5.2206349665908365e-08,5.389817348891919e-08,2
44804,15,2,2,0,13.333333333333334,13.333333333333334,242009.03007457752,160147.822,3.2022779643071705e-07,3.519181109613873e-07,2
44805,18,2,2,0,11.11111111111111,11.11111111111111,268883.76073228,185903.191,1.4114548241116063e-07,1.4259137050280477e-07,2
44806,17,4,4,0,23.52941176470588,23.52941176470588,240592.8850703044,185405.696,1.750637959761971e-07,2.9854736213264853e-07,4
44807,16,4,4,0,25.0,25.0,239312.0033135879,184659.456,1.955760554460474e-07,3.439406159781209e-07,4
44810,16,5,5,0,31.25,31.25,243004.44065290852,198419.635,1.3242960834433224e-07,2.990158570879225e-07,5
44812,19,5,5,0,26.31578947368421,26.31578947368421,247358.9091548173,175594.601,1.505811368236341e-07,2.55505380720925e-07,5
44813,20,6,6,0,30.0,30.0,248111.7187941901,173854.114,9.701949544124004e-08,1.913447588582086e-07,6
44814,21,5,5,0,23.809523809523807,23.809523809523807,269460.32411209546,173138.447,1.935453359338804e-07,4.029688072494812e-07,5
44816,17,3,3,0,17.647058823529413,17.647058823529413,236357.92888399115,179923.104,8.564300907351599e-08,1.4855439067850876e-07,3
44817,20,3,3,0,15.0,15.0,262009.42338413929,154320.728,1.8743487399583096e-07,2.8437925079446215e-07,3
44819,18,2,2,0,11.11111111111111,11.11111111111111,254806.97699338724,167919.083,1.19680934328839e-07,1.863383960726503e-07,2
44820,19,3,3,0,15.789473684210526,15.789473684210526,261049.33841868665,192561.057,9.593345783906413e-08,2.391473378355961e-07,3
44821,17,3,3,0,17.647058823529413,17.647058823529413,244184.730747448,198231.976,1.112470393976197e-07,1.8676687195078369e-07,3
44822,18,4,4,0,22.22222222222222,22.22222222222222,250270.82128182397,167664.3,1.355966740798947e-07,1.994638345507888e-07,4
44823,18,5,5,0,27.77777777777778,27.77777777777778,248954.2350882627,161437.619,5.84863349097624e-08,1.6866438515910985e-07,5
44824,18,3,3,0,16.666666666666664,16.666666666666664,249598.20801328396,178690.16,1.8901070877701093e-07,2.7608628817171186e-07,3
44825,18,6,6,0,33.33333333333333,33.33333333333333,259301.46539449965,169853.858,1.5695412986532829e-07,2.528397136580159e-07,6
44826,17,3,3,0,17.647058823529413,17.647058823529413,241311.0062437716,160730.205,1.4114009975152526e-07,2.0823533265001758e-07,3
44827,16,2,2,0,12.5,12.5,229715.2884515154,142829.211,1.6849382788128297e-07,2.969983752835852e-07,2
44828,17,2,2,0,11.76470588235294,11.76470588235294,255401.02611362745,152806.233,3.4802606004272977e-07,4.069091689696994e-07,2
44829,18,3,3,0,16.666666666666664,16.666666666666664,244518.24459644643,167824.517,3.519873239421775e-08,7.725988452603322e-08,3
44830,16,3,3,0,18.75,18.75,226709.83597417903,175157.835,4.7207296378369534e-08,7.93254087503203e-08,3
44832,18,5,5,0,27.77777777777778,27.77777777777778,251175.2064190358,157026.762,1.3411937041662332e-07,3.132273015260712e-07,5
44833,19,4,4,0,21.052631578947366,21.052631578947366,248071.9359658548,185245.366,1.534065715929022e-07,2.1596857836549239e-07,4
44834,18,3,3,0,16.666666666666664,16.666666666666664,250377.40976281883,178924.855,1.5075283810054233e-07,3.180493352051277e-07,3
44835,18,4,4,0,22.22222222222222,22.22222222222222,236894.3379097964,196574.583,2.76798349217781e-08,7.650727535179294e-08,4
44836,17,4,4,0,23.52941176470588,23.52941176470588,246428.80593326487,176448.004,1.0845311783174294e-07,3.019121491668957e-07,4
44837,18,3,3,0,16.666666666666664,16.666666666666664,253768.78041284392,163575.708,8.73297279031074e-08,1.86228386725162e-07,3
44838,18,3,3,0,16.666666666666664,16.666666666666664,259073.87374945031,188611.035,1.7848274323183606e-07,2.5952398743937705e-07,3
44839,19,4,4,0,21.052631578947366,21.052631578947366,250214.0005209248,168203.71,7.602246713999692e-08,1.4416833695870217e-07,4
44840,17,5,5,0,29.411764705882355,29.411764705882355,254422.46416313876,197759.989,1.0454922221786601e-07,3.1632531921780334e-07,5
44841,18,6,6,0,33.33333333333333,33.33333333333333,227163.51414196,181549.062,1.7432621895100684e-07,3.023484733551108e-07,6
44845,22,5,5,0,22.727272727272727,22.727272727272727,210814.93026911147,94005.2622,5.6793395597515287e-08,1.1244145938080803e-07,5
44846,23,4,4,0,17.391304347826086,17.391304347826086,258031.027634053,145471.631,1.7948670589851115e-07,3.952660032320284e-07,4
44847,20,6,6,0,30.0,30.0,246459.80573046452,167401.686,1.521729391383639e-07,2.7879802744291165e-07,6
44848,22,8,8,0,36.36363636363637,36.36363636363637,190395.53255774645,92571.0464,7.912972186244717e-08,1.4016381342697376e-07,8
44852,21,4,4,0,19.047619047619047,19.047619047619047,220202.4948600936,137847.713,2.184924773423946e-07,5.306831044557679e-07,4
44854,18,5,5,0,27.77777777777778,27.77777777777778,210544.9302728053,171117.527,1.1130542522111999e-07,3.269063738595907e-07,5
44855,18,3,3,0,16.666666666666664,16.666666666666664,214395.98930936484,159690.329,1.4655796612922972e-07,3.1777160220776935e-07,3
44856,19,1,1,0,5.263157894736842,5.263157894736842,231412.5252364456,157805.12,6.549110265389424e-08,6.549110265389424e-08,1
44857,20,3,3,0,15.0,15.0,220959.31848514677,140860.724,7.533621022368876e-08,1.326353108500025e-07,3
44860,19,5,5,0,26.31578947368421,26.31578947368421,242435.55178848704,153354.275,1.1358242617948424e-07,2.975647135644804e-07,5
44862,19,5,5,0,26.31578947368421,26.31578947368421,159262.87041095455,102676.824,5.490821209063061e-08,9.856144634231409e-08,5
44863,20,7,7,0,35.0,35.0,150617.95952662747,121605.704,1.4365452352759855e-07,3.883701500163121e-07,7
44868,20,7,7,0,35.0,35.0,172908.32887391758,152844.634,1.3589928821900233e-07,3.660393954679266e-07,7
44872,19,6,6,0,31.57894736842105,31.57894736842105,134878.81738855576,130246.648,1.6085798365784294e-07,3.137690315912652e-07,6
44873,19,7,7,0,36.84210526315789,36.84210526315789,230568.64097492048,174644.395,1.5816318179715836e-07,2.502268599905909e-07,7
44874,19,4,4,0,21.052631578947366,21.052631578947366,259887.54857212823,176614.104,2.515314610478871e-07,3.2276966689965845e-07,4
44875,17,2,2,0,11.76470588235294,11.76470588235294,239489.58846771112,195956.449,7.292420035437321e-08,1.3241489213715257e-07,2
44901,75,0,0,0,0.0,0.0,162255.0538036344,,,,0
44907,2,0,0,0,0.0,0.0,26195.959741126928,,,,0
44910,75,0,0,0,0.0,0.0,168117.06759672664,,,,0
44929,7,2,2,0,28.57142857142857,28.57142857142857,81520.67129709694,69468.2741,5.689140981816255e-08,1.0573172755958733e-07,2
44930,7,2,2,0,28.57142857142857,28.57142857142857,73746.30733203383,63906.826,2.9295753628102582e-08,5.4499656581944e-08,2
44931,7,3,3,0,42.857142857142854,42.857142857142854,76000.63598821375,70728.7252,2.7874818567965536e-08,7.759388298965239e-08,3
44933,8,2,2,0,25.0,25.0,69987.35472669518,60807.3883,6.473573164479577e-08,8.771199063198805e-08,2
44934,3,0,0,0,0.0,0.0,25232.58090276617,,,,0
44936,6,4,4,0,66.66666666666666,66.66666666666666,67156.31875451702,67156.3187,7.818628746515266e-08,1.2127796711191348e-07,4
44937,7,4,4,0,57.14285714285714,57.14285714285714,65743.85227026668,65743.8522,5.9238386942944885e-08,1.0687948027490659e-07,4
44939,7,5,5,0,71.42857142857143,71.42857142857143,50615.99348701047,50615.9935,6.603977856858436e-08,1.088940924498752e-07,5
44940,9,4,4,0,44.44444444444444,44.44444444444444,68156.74972946654,62082.9147,4.186335176672383e-08,7.037847310402039e-08,4
44956,5,4,4,0,80.0,80.0,33530.481121134915,33530.4809,4.709087728631308e-07,6.595041494406603e-07,4
44957,9,8,8,0,88.88888888888889,88.88888888888889,43620.00360832589,43620.0035,3.0188260369074247e-07,4.181226304098718e-07,8
44958,3,0,0,0,0.0,0.0,23876.48410414212,,,,0
44959,2,0,0,0,0.0,0.0,16946.916128389905,,,,0
44960,14,9,9,0,64.28571428571429,64.28571428571429,45579.52809087301,43936.2173,2.730152042720476e-06,2.0540530445681266e-05,9
44961,18,9,9,0,50.0,50.0,42727.25576706189,40208.7793,4.922645735417965e-07,7.50283752769638e-07,9
44970,9,1,1,0,11.11111111111111,11.11111111111111,70071.27991266543,51601.2102,1.3379341729426953e-07,1.3379341729426953e-07,1
44971,12,1,1,0,8.333333333333332,8.333333333333332,71591.08332796363,22065.0771,3.190123318348348e-07,3.190123318348348e-07,1
44972,11,1,1,0,9.090909090909092,9.090909090909092,71053.97917011123,36943.6376,2.235988858238875e-07,2.235988858238875e-07,1
44973,11,1,1,0,9.090909090909092,9.090909090909092,88574.58855867482,40918.1641,2.338771249455843e-07,2.338771249455843e-07,1
44974,13,1,1,0,7.6923076923076925,7.6923076923076925,93085.5980476824,42719.0317,9.715446022913708e-09,9.715446022913708e-09,1
44975,11,1,1,0,9.090909090909092,9.090909090909092,86769.29028354914,33068.8758,1.29048984671306e-07,1.29048984671306e-07,1
44976,12,1,1,0,8.333333333333332,8.333333333333332,96313.49364794717,54700.247,1.1319375623169149e-07,1.1319375623169149e-07,1
44979,13,1,1,0,7.6923076923076925,7.6923076923076925,92161.17212135422,53691.3048,2.9438183115697e-08,2.9438183115697e-08,1
44980,13,0,0,0,0.0,0.0,98399.74778843572,,,,0
44982,12,0,0,0,0.0,0.0,92506.00922691677,,,,0
44983,13,1,1,0,7.6923076923076925,7.6923076923076925,96461.74336950768,18352.3469,1.3298575213685381e-07,1.3298575213685381e-07,1
44984,13,1,1,0,7.6923076923076925,7.6923076923076925,97890.05190332024,18385.7377,1.8473762036751658e-07,1.8473762036751658e-07,1
44985,13,2,2,0,15.384615384615385,15.384615384615385,99304.52482039791,61173.214,7.015817299711628e-08,1.3613978276133574e-07,2
44986,12,0,0,0,0.0,0.0,96344.47836174232,,,,0
44987,13,1,1,0,7.6923076923076925,7.6923076923076925,102419.75415118772,46281.0576,1.1950518728809572e-08,1.1950518728809572e-08,1
44988,13,2,2,0,15.384615384615385,15.384615384615385,104168.78428755196,48089.4281,1.3135966391782365e-07,2.1865981671349677e-07,2
44989,13,0,0,0,0.0,0.0,107072.67617623668,,,,0
44990,14,3,3,0,21.428571428571427,21.428571428571427,106465.68179545362,65833.7727,7.231879819716505e-08,1.265810439822343e-07,3
44991,14,3,3,0,21.428571428571427,21.428571428571427,105853.61089077256,74091.8943,5.138137411110623e-08,7.19129681094964e-08,3
44992,16,1,1,0,6.25,6.25,108809.13835850517,51233.4252,3.476297671189264e-08,3.476297671189264e-08,1
44993,11,0,0,0,0.0,0.0,95076.34720580417,,,,0
44994,14,3,3,0,21.428571428571427,21.428571428571427,108835.79605117749,62917.3073,7.489522257470793e-08,1.533172714564803e-07,3
44995,11,1,1,0,9.090909090909092,9.090909090909092,86873.77009214916,32667.0443,1.09422841636268e-07,1.09422841636268e-07,1
44996,13,1,1,0,7.6923076923076925,7.6923076923076925,100129.03969874172,28442.1995,6.286081933488345e-08,6.286081933488345e-08,1
44997,11,1,1,0,9.090909090909092,9.090909090909092,96808.9949637281,51546.5983,7.279907315422448e-08,7.279907315422448e-08,1
44998,13,1,1,0,7.6923076923076925,7.6923076923076925,104021.1308208712,38451.1141,5.7903212482993527e-11,5.7903212482993527e-11,1
44999,14,2,2,0,14.285714285714285,14.285714285714285,102944.88532975972,66003.5123,4.4452726651199135e-08,5.805839063646984e-08,2
45000,13,2,2,0,15.384615384615385,15.384615384615385,102442.63438389124,53975.6722,1.000613963743301e-07,1.1577203203454749e-07,2
45001,10,1,1,0,10.0,10.0,91739.69606651973,39304.0703,4.6099414219607335e-08,4.6099414219607335e-08,1
45002,12,2,2,0,16.666666666666664,16.666666666666664,93045.13462211948,58317.027,1.2539646398833843e-07,1.7742561495865693e-07,2
45003,9,0,0,0,0.0,0.0,97493.99055625766,,,,0
45004,6,0,0,0,0.0,0.0,97768.46990674804,,,,0
45005,11,1,1,0,9.090909090909092,9.090909090909092,97374.46700266907,24153.243,3.733475656075093e-07,3.733475656075093e-07,1
45006,13,1,1,0,7.6923076923076925,7.6923076923076925,99783.19099542312,70410.23,5.92752897601335e-08,5.92752897601335e-08,1
45008,13,1,1,0,7.6923076923076925,7.6923076923076925,99237.97961851144,64302.0111,5.665213825226069e-09,5.665213825226069e-09,1
45026,7,0,0,0,0.0,0.0,73923.59199366743,,,,0
45027,6,0,0,0,0.0,0.0,76787.17652803572,,,,0
45028,10,2,2,0,20.0,20.0,92397.8782884328,62651.0935,6.459823908180132e-08,1.241612191857988e-07,2
45029,10,1,1,0,10.0,10.0,91308.89628627487,31293.4561,3.3550643533947616e-08,3.3550643533947616e-08,1
45030,10,0,0,0,0.0,0.0,92061.7359386586,,,,0
45031,10,1,1,0,10.0,10.0,89247.35295793424,26562.5852,1.541395822475553e-07,1.541395822475553e-07,1
